cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
38.518955,84.836861,38.876102,30.811932,11.502402
30.785627,87.665878,39.209816,30.899904,9.546958
38.078217,89.525406,38.350891,30.185844,2.353456
35.553543,86.191399,36.856117,29.149456,3.705458
32.510750,86.938774,38.691250,30.934799,4.963516
36.442387,85.703720,37.543194,29.889364,4.771882
34.576984,85.537605,37.479118,29.818516,4.984094
36.896584,87.427635,37.877369,30.193228,5.767459
34.884953,84.827888,38.193558,30.387152,5.872971
38.324490,87.634834,38.349945,30.495071,5.321770
37.925907,87.042389,38.777466,30.827465,5.781722
35.209900,87.146225,38.630386,30.680920,5.180426
30.656227,84.209084,38.614990,30.688313,3.713606
35.430866,86.486328,38.474915,30.544485,3.712202
33.764481,84.878342,38.410385,30.472733,4.523282
35.932217,86.446274,38.499416,30.533396,5.001402
33.595341,85.001274,38.472855,30.498314,5.049352
34.978359,85.669769,38.436352,30.459124,4.555152
33.312935,84.468803,38.464474,30.494493,4.676486
35.263371,85.864166,38.410450,30.435633,5.006662
33.830795,85.807251,38.578571,30.594824,5.626903
33.284451,86.321617,38.528896,30.547678,5.643414
35.332005,85.235558,38.556694,30.559944,6.903158
41.928650,88.064842,38.588394,30.542400,8.918245
43.607647,88.931732,38.918537,30.803759,11.077172
40.775265,87.904175,38.720413,30.618444,9.944170
39.357933,86.776009,38.310062,30.287947,8.299020
38.973007,86.690506,37.713081,29.807053,7.220238
40.505013,86.943535,37.564426,29.748968,8.174741
41.769150,87.643539,37.545391,29.809563,9.447805
42.235699,88.036667,37.404537,29.746222,10.764239
42.780926,88.518768,37.326435,29.745516,11.826851
41.696102,89.496277,37.710121,30.087982,10.658272
34.393360,87.500885,38.406933,30.528080,7.226377
32.989841,86.469345,38.476219,30.513077,6.937923
41.298347,87.096596,38.186798,30.279232,9.812755
45.353329,87.224068,38.302147,30.431068,13.145734
45.145061,87.090660,38.745586,30.837271,13.959852
45.399895,86.396339,38.396652,30.485210,13.847655
39.996159,86.098862,37.832947,29.994362,11.121725
35.305916,86.276680,37.690731,29.868423,7.755709
39.158852,88.048386,38.006866,30.187426,7.776639
40.957298,88.975471,38.202797,30.328079,7.836022
41.202278,88.065422,38.262100,30.325325,8.522716
46.175163,88.729675,38.507133,30.511429,9.762094
47.117165,89.239380,38.506504,30.472450,11.916408
46.105953,88.831650,38.322620,30.318590,13.276281
45.136276,86.467621,37.657829,29.735409,16.356302
48.599190,90.169388,38.165272,30.272600,16.754789
55.177307,91.453362,37.255943,29.476173,11.941373
69.871262,95.606377,36.133175,28.114656,7.269392
54.886757,89.682930,35.875366,28.008354,11.335366
45.255955,87.446960,36.294312,28.388119,10.423992
64.883011,84.118034,37.864037,30.076050,10.564341
75.068115,87.563705,39.213474,31.403851,11.662727
71.223160,87.272148,37.688869,29.796175,9.812479
61.012981,88.001991,37.942478,30.031549,12.545640
52.654987,89.306000,36.558346,28.581671,13.314637
60.884556,89.882034,36.422985,28.585835,12.102385
58.254601,89.636482,36.608170,28.667360,11.579897
51.450191,87.988197,36.922619,28.888737,9.939939
57.072239,89.796585,37.552124,29.581329,13.122949
57.415146,88.477203,37.414948,29.448084,13.358653
55.596630,87.171555,37.854641,29.761152,15.886574
55.780209,86.892273,38.139412,29.966730,17.237108
54.925133,85.894852,38.149220,30.053120,15.879714
52.184269,85.453468,38.124874,30.221468,13.925704
49.936436,85.560318,38.384953,30.620142,13.551858
42.423641,85.761322,38.299267,30.552250,10.793245
43.123730,86.170311,38.181000,30.418137,9.832732
52.906319,87.398849,37.776989,30.039288,9.985719
59.148983,87.806564,37.543629,29.764671,10.885470
51.500271,87.244263,37.768967,29.912344,10.098989
48.265697,85.838844,38.270943,30.324028,11.342536
53.274303,85.200356,38.107750,30.186960,13.122712
59.386047,85.407814,38.282211,30.415926,16.364723
56.615303,85.571953,38.233826,30.413315,15.566907
51.799477,85.039864,38.211567,30.426523,13.159698
48.666660,85.564453,37.858711,30.187176,10.324742
47.643925,85.811752,38.257809,30.574520,9.007428
51.665676,86.225502,38.514992,30.785295,7.479198
56.543701,85.611954,38.613186,30.807291,6.208830
56.419884,84.917274,38.571404,30.691425,6.715605
53.092445,84.013664,38.663315,30.617565,9.792459
51.258064,83.209549,38.607796,30.430222,12.707723
53.071159,83.350616,38.485134,30.237143,15.225593
53.267105,84.063072,38.394260,30.141409,15.552558
46.988728,83.666069,38.620949,30.398012,11.875444
47.696384,83.755203,39.004513,30.702902,9.670588
59.463417,86.203735,39.046616,30.571718,12.177972
60.272331,87.268532,38.675537,30.101765,12.156677
53.543980,85.904045,38.516102,30.005611,11.038445
49.449966,85.352921,38.311649,29.910576,11.641274
52.699856,85.413277,38.618835,30.265005,14.489141
51.630836,85.989029,38.531929,30.272326,16.484098
46.651768,86.902321,38.942783,30.704544,13.672993
46.803951,85.553772,38.630634,30.412392,8.856198
55.067837,86.093536,38.560970,30.354780,11.890638
58.885761,86.496010,38.613388,30.403423,13.379988
54.839584,85.713814,38.940376,30.709391,11.219386
55.605228,84.947014,38.968552,30.748671,10.206435
58.508495,84.949799,38.636421,30.484583,11.927341
58.637501,85.333138,38.073650,30.055866,13.461006
54.571918,85.877678,37.716755,29.843344,11.862697
49.360043,86.818039,37.617321,29.865831,9.271132
46.406242,86.874954,37.651638,29.943871,6.972915
46.728470,86.798973,37.681564,29.998747,5.561513
48.501026,86.291138,37.891399,30.205729,5.027239
48.616955,85.021431,38.386093,30.638653,4.484063
49.556572,84.854500,38.928947,31.051868,4.582702
51.449059,85.399521,39.262714,31.165443,6.053767
48.053108,85.361877,38.717152,30.502640,8.417594
50.730473,85.979477,38.657612,30.329992,15.767828
62.518028,89.062157,38.662922,30.274902,22.796812
55.987949,86.542046,39.209896,30.860037,9.226284
45.410572,86.181923,38.712494,30.820126,1.935849
51.383171,86.949959,39.624130,31.574289,10.083777
52.138786,87.170380,39.230335,31.202541,13.268182
42.625793,85.985138,39.197556,31.035265,8.270584
47.290859,89.055527,38.796436,30.686872,6.337351
47.651173,87.418846,37.979851,30.076027,7.528605
44.337769,85.145729,38.167923,30.361734,8.836425
58.237926,88.828300,39.103844,31.528782,13.143283
36.432392,84.264244,37.833515,29.945940,6.471421
42.738674,85.150078,38.549843,30.742603,9.380948
51.860790,86.756134,37.160809,29.800354,11.558288
20.278646,86.038818,37.297844,29.184450,0.663127
38.308090,85.864822,37.511192,29.973146,4.516091
61.110435,91.380127,38.300964,30.764706,7.773666
40.611069,85.922035,38.337219,30.537437,5.511320
38.288631,86.680565,38.816895,30.813887,4.709170
49.211361,89.084892,38.675011,30.722214,6.331059
41.737812,87.140961,38.570435,30.421289,5.795297
44.272881,87.671967,38.990349,30.740166,10.545137
56.310062,90.886375,38.834003,30.707048,15.204959
35.400833,87.033806,38.558521,30.397902,7.900810
32.978985,86.507782,38.648197,30.519529,6.569070
51.343143,90.304520,38.720474,30.740652,11.065541
48.323555,89.794243,38.243114,30.222794,6.073664
35.144630,86.440422,38.748531,30.476818,3.998755
51.816513,88.414841,38.823124,30.634378,9.097016
48.744324,87.158829,38.602715,30.408010,8.639039
39.694962,85.175217,38.928890,30.649158,8.387549
46.819191,86.817131,38.687527,30.470688,11.965615
40.896206,86.975212,38.000809,29.803589,10.066822
35.566345,85.812340,37.900417,29.667049,8.089303
44.450455,87.360626,37.972504,29.882139,11.995739
39.305431,85.512428,38.824020,30.652807,11.048525
33.957390,83.787865,38.838394,30.619738,14.993971
58.914639,89.394142,39.611626,31.293123,26.493891
53.907478,87.573822,38.711033,30.497759,9.827090
52.549179,86.779991,39.535484,31.127853,13.819662
50.066414,84.856590,38.414177,30.329788,7.607121
42.524006,86.403107,40.146816,32.139763,6.206218
21.088779,81.433067,38.151917,29.607864,1.074826
40.086460,85.674164,37.879147,29.779032,7.649926
56.317871,91.136803,38.628227,30.552652,9.823521
34.169579,84.272255,38.206871,29.847055,4.572973
34.719299,86.199753,38.570282,30.215744,7.729713
48.628922,88.337860,38.407043,30.199648,10.309842
29.715521,84.411621,38.327328,30.095541,3.153700
32.218849,85.594482,38.606739,30.393356,4.469504
45.589657,88.443375,38.137505,29.946838,8.619272
33.884411,86.577797,38.242184,30.070822,5.512387
28.379364,85.778679,38.442039,30.314056,3.513310
34.718109,86.524513,38.089722,30.003000,5.971567
29.664108,86.883812,37.752087,29.675287,4.381934
28.807116,89.190216,38.101784,30.038399,3.892004
36.890038,88.023773,38.282879,30.242998,5.188629
45.003311,89.345299,38.236435,30.243868,8.485530
