cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
40.428692,84.133995,38.053741,30.191277,12.818564
39.433708,86.807816,36.693447,28.963726,14.092263
41.683601,88.320641,37.120560,29.386250,4.201703
41.153435,89.910545,35.770313,28.589472,5.920736
29.413263,82.265526,38.129879,30.601248,6.398242
41.506577,84.786613,36.425594,29.121927,8.479059
45.765072,88.983368,38.358624,30.754852,14.060579
43.941940,88.654701,38.624092,30.761034,13.640181
41.236439,87.609848,38.749058,30.798931,10.050926
49.000542,87.091400,37.860455,30.002260,9.510752
52.009842,89.531082,37.997417,30.251715,11.696500
56.067318,90.491936,38.186569,30.360809,16.362822
56.809208,90.938011,37.678833,29.647129,16.868790
51.171959,88.819298,37.182312,29.180035,11.385639
47.558380,83.808380,37.173126,29.346952,14.495042
59.894005,85.018440,38.048031,30.463547,11.218647
66.261772,85.177956,38.160564,30.770716,4.324438
74.536102,86.962914,38.134514,30.893160,6.975373
66.664696,87.611305,36.973930,29.530083,8.109632
59.865051,89.651970,36.961964,29.307491,12.283921
55.932526,86.595047,36.793499,29.140295,6.936202
59.554577,88.439384,37.124454,29.386971,10.294627
54.356537,87.104851,37.359486,29.510038,8.009686
54.674683,87.312325,37.647228,29.755087,11.040768
54.269516,87.002419,37.696323,29.781895,11.737406
55.502186,87.060532,37.828178,29.915718,14.281483
53.844208,86.405136,37.667645,29.747044,14.755740
52.871151,86.203987,38.094524,30.116053,15.917255
53.228420,85.704834,38.272717,30.339682,15.240859
49.100098,85.413124,38.222675,30.459383,12.345936
46.131241,85.045631,38.401428,30.732700,10.758028
48.260544,85.372673,38.278763,30.670053,11.066557
46.299320,85.359779,38.136749,30.501087,9.282887
48.387810,85.946564,37.993401,30.334570,9.420494
54.519608,85.747368,37.839809,30.165962,9.563562
53.976059,85.841293,37.608025,29.852051,9.324916
51.712830,85.759888,37.815372,29.935169,10.851087
50.388374,85.308792,38.064289,30.103195,10.961068
51.770184,84.922462,38.168053,30.165863,12.224235
54.556744,85.192810,37.963825,30.015387,14.495086
55.158527,85.405739,38.034752,30.194630,15.831699
51.337311,84.838577,37.750538,30.066607,12.676626
47.640713,84.490883,37.763523,30.192303,9.189739
45.448116,85.556580,37.708050,30.156773,7.028501
50.174232,85.936935,37.983620,30.401667,7.442004
55.184292,86.679405,37.757790,30.205761,6.979784
56.861042,86.224617,37.941223,30.335840,9.459938
50.498386,85.615593,38.121277,30.385183,9.995651
46.702076,84.078339,38.496777,30.580809,11.529060
48.324867,83.534584,38.479694,30.442507,10.323598
53.724880,84.211784,38.368134,30.197937,11.074382
55.319290,84.661873,38.055618,29.763565,11.757337
52.601326,84.870888,37.902985,29.550236,12.745398
48.792953,84.339981,37.785892,29.489407,12.306736
48.277618,84.083694,38.086670,29.854044,10.320901
52.333336,84.801270,38.305065,30.056358,8.864120
57.130924,85.199593,38.214458,29.885853,9.725066
58.310143,84.744896,38.182041,29.766531,11.720615
55.112915,84.566429,38.155796,29.741364,13.100766
51.399204,84.582901,38.072601,29.724617,13.052863
54.353359,84.865265,38.124496,29.846741,13.294588
57.528271,85.863503,38.051521,29.921022,15.890959
49.311066,86.681931,38.138649,30.094824,13.716323
45.877110,87.641197,38.352753,30.361992,10.047679
50.018581,86.410088,37.964302,30.081434,7.271615
55.672489,86.770226,37.965092,30.126806,9.850964
58.683018,86.969101,38.184761,30.330839,11.795749
57.053589,86.666946,38.539764,30.611481,11.420812
56.566776,86.052795,38.621254,30.657434,10.767550
58.662598,86.190834,38.257557,30.317932,12.275840
58.080734,86.672348,37.728397,29.880898,12.486356
52.776379,87.161415,37.514221,29.798876,9.803490
47.070099,86.837791,37.472710,29.854019,7.168224
45.334133,86.031357,37.484787,29.900270,6.236686
