cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
29.849829,87.276840,43.760628,34.591858,5.904010
33.403786,88.067719,39.346416,30.772158,6.747033
29.524570,92.077881,46.321320,37.027870,8.067140
37.488159,90.751724,39.804420,31.041676,3.999405
36.092121,90.926323,44.786003,35.804447,10.510548
32.556042,91.561737,42.801380,33.862663,7.914676
30.794769,89.797318,43.612370,34.658630,7.261377
30.635515,89.153397,43.889416,35.005913,5.961476
32.321033,89.882057,44.262749,35.368637,4.287816
34.755093,90.094147,44.621742,35.744488,4.541665
34.327606,89.350822,44.638023,35.735405,4.654927
31.072790,88.183945,44.702629,35.735653,4.234215
30.980604,88.506447,44.605934,35.614609,4.319447
30.507607,88.143738,44.942036,35.870186,5.665706
28.515774,89.813179,44.875622,35.765221,4.340862
28.447660,90.441353,44.810009,35.634155,3.777027
28.135231,91.160072,44.482410,35.264606,2.970603
29.265047,90.926270,44.346722,35.115330,3.771230
31.320807,91.071075,44.222420,34.951710,4.286710
32.402351,90.447403,44.363747,35.058109,4.043067
33.578518,90.653122,44.155731,34.854519,2.534628
26.883608,88.847725,44.079639,34.783665,4.359800
25.952156,87.855072,44.131580,34.881836,5.549032
29.187592,89.411789,43.914776,34.673954,4.890273
29.275383,89.972694,44.078911,34.872719,4.610879
32.786358,90.981125,43.949165,34.737999,3.042003
30.885805,89.920593,43.890114,34.670792,3.319443
29.572327,89.471550,43.981483,34.749290,3.941438
30.406288,89.686142,44.061642,34.825230,3.935464
30.415838,88.773506,44.143097,34.890209,4.973160
32.875099,89.946930,44.179897,34.898876,4.845436
31.637758,89.021255,44.190556,34.935238,4.407234
24.625807,90.448853,43.400410,34.226181,2.737526
30.768402,90.138268,43.723408,34.553051,4.236219
33.098152,89.477310,43.636139,34.417419,6.929769
27.708441,87.905136,43.731228,34.619232,6.748558
28.430096,88.448715,43.823975,34.738834,4.709257
30.916105,89.356926,43.623470,34.531708,3.602270
31.057470,89.296036,43.508530,34.428185,4.087246
31.887121,89.393921,43.419991,34.344604,4.132992
33.231140,89.517708,43.610794,34.491585,4.736408
33.330448,89.678947,43.659397,34.505146,4.992974
30.928713,89.135315,43.787819,34.627892,5.203380
29.818832,89.508957,43.705460,34.577602,4.634164
30.091492,89.931664,43.742237,34.632996,4.760601
30.605160,90.386696,43.672001,34.581013,5.104468
30.687382,90.880028,43.705669,34.636284,5.293681
30.551971,90.998329,43.730316,34.659241,5.484227
30.558689,91.175491,43.618443,34.548248,5.599647
31.033903,91.399483,43.609882,34.538239,6.191549
31.498074,91.325645,43.685043,34.622631,6.888656
32.175068,91.502495,43.747925,34.741837,6.501666
31.014610,90.562393,43.972736,35.026150,5.974093
28.981125,89.832634,43.811569,34.934021,5.155465
