cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.064304,89.033180,47.028866,37.137039,3.050730
34.006855,91.016594,45.405289,35.693542,2.267692
28.976885,85.460892,41.526993,32.288673,1.675718
32.956932,90.213295,43.945713,34.588509,11.158252
33.161629,88.800323,43.339058,33.926765,5.033640
32.351055,88.701057,44.574001,35.120663,6.016395
29.659037,88.556053,44.577179,35.176132,4.834957
28.969204,89.460396,44.823582,35.422897,4.992581
28.542635,89.686218,44.769508,35.390602,4.840237
28.445747,89.875641,44.736794,35.379314,4.878605
28.255177,89.965118,44.614223,35.296936,4.341059
30.215603,90.242195,44.488857,35.209763,3.635663
34.229698,90.458466,44.424328,35.172585,3.770945
36.971230,90.229080,44.113209,34.885124,3.628114
35.084320,90.041542,43.742107,34.572861,2.538032
30.092785,88.792816,43.616726,34.483280,2.237420
28.229246,88.846222,43.288559,34.178684,2.187646
28.900688,88.698639,43.340408,34.198242,3.359616
30.778236,89.075813,43.351368,34.153938,4.314673
30.492830,88.955849,43.462158,34.206020,4.541155
29.176527,88.841888,43.531269,34.232819,3.739307
27.842695,87.955971,43.515930,34.181850,3.629793
29.162693,88.701538,43.475163,34.125614,4.333079
27.702991,86.916306,43.949230,34.588570,5.680131
29.062622,90.091827,43.913647,34.552395,4.931657
30.373877,88.749260,43.934258,34.552368,5.567984
31.595594,89.666321,43.578388,34.271500,4.066842
29.194803,88.393517,43.909554,34.620613,4.825382
28.943317,88.436829,43.755516,34.493790,5.087764
27.529606,87.282326,43.953522,34.677914,6.266330
28.760134,88.545837,43.844364,34.595131,5.918797
27.980522,88.202629,43.982109,34.723812,6.580682
27.802691,88.795311,43.786324,34.557621,5.531004
27.705153,89.968674,43.914429,34.717308,4.411844
27.157057,89.531433,43.936207,34.732201,4.600163
28.114544,90.884521,43.990368,34.812538,3.717619
26.156567,89.794426,44.149055,34.932072,5.022235
26.178942,90.631905,43.957153,34.733040,4.412499
27.109095,90.419205,43.997776,34.742989,5.270972
31.367390,90.625145,43.643677,34.396317,4.921719
36.413815,92.115456,43.593727,34.451542,2.490231
35.435978,90.539078,43.975727,34.762669,3.894380
30.865742,88.892662,44.013294,34.725361,4.956411
24.271582,86.477997,44.110767,34.759254,6.514956
27.062616,89.247467,43.942570,34.691597,4.926460
28.847298,90.655357,44.023300,34.849030,4.606678
30.795883,92.113762,44.110600,34.954788,5.315378
29.156885,90.867203,44.348007,35.183617,5.952081
27.474920,90.926155,44.287174,35.135216,4.518610
25.887751,90.132385,44.320827,35.157417,4.428960
27.917225,90.121750,44.083935,34.919655,4.005944
27.049265,88.990150,44.045826,34.861179,5.306338
28.745876,89.621582,43.703896,34.516945,5.164352
30.100540,90.294731,43.698368,34.527905,4.453405
31.187464,90.261520,43.651562,34.487270,3.767529
31.653688,90.145584,43.755280,34.600349,3.085600
29.739595,89.163338,43.793053,34.624554,3.493354
27.066420,88.339401,43.777534,34.597656,4.914613
26.823965,89.140297,43.881741,34.738400,5.301358
28.563658,89.497910,43.865623,34.739838,5.474529
29.846996,90.594994,43.796955,34.705734,4.952890
32.312336,91.291435,43.984917,34.907997,4.325308
30.665052,90.639328,43.941166,34.833744,4.055313
26.396431,89.675972,44.153648,35.012512,4.081535
28.138174,90.442413,44.231449,35.093201,3.471971
29.718819,90.363068,44.230453,35.076630,4.591213
30.756651,90.543320,44.131256,34.993549,5.624166
30.464216,90.364845,44.108425,35.026752,5.196285
25.143885,91.186646,43.890907,34.823627,3.182641
28.671143,90.881905,44.314507,35.223846,4.015885
30.433275,90.411896,44.093876,34.941505,5.970827
28.420076,89.557999,43.858604,34.733280,6.472050
27.020168,90.048508,44.052074,34.966568,5.678679
27.391764,90.142967,44.071617,34.975952,5.114553
28.537066,90.552261,44.168751,35.083878,4.863756
28.528715,90.011238,44.080505,35.022430,4.393314
30.266626,90.074280,44.014977,34.977272,4.214706
32.802330,90.053223,44.100121,35.029736,5.027390
34.142891,89.987976,44.158180,35.033802,5.387696
