cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
35.397038,85.354591,40.210854,31.847670,9.625820
31.689388,87.696556,39.155163,30.799429,8.925881
37.575958,89.872101,39.403713,31.076265,3.692517
35.290401,86.801468,37.093029,29.270935,3.412778
33.378635,89.748703,39.255959,31.357307,5.642477
35.956810,87.198578,38.348145,30.524008,6.586544
36.512405,88.924332,37.776745,30.021353,6.666340
36.109707,87.080666,38.442631,30.670614,7.379089
34.109016,88.314987,38.266827,30.471972,6.468215
32.087460,85.821823,38.825687,30.975668,6.484361
34.538219,88.709831,38.632439,30.763008,5.395938
32.003597,88.759895,38.851891,30.945145,5.657094
28.029839,87.086433,38.792896,30.862133,4.978152
29.401043,88.321259,38.807632,30.854887,4.752585
29.809494,88.059288,38.800293,30.809565,5.434865
29.654102,88.714500,38.800671,30.768654,5.571300
29.004950,88.568024,38.836857,30.781866,5.953707
27.984169,88.110390,38.665188,30.603075,5.533561
27.846773,88.001778,38.546837,30.488035,5.045547
28.092247,88.136848,38.426613,30.373068,5.040847
27.542025,87.727921,38.346142,30.298601,5.381869
26.771112,87.306084,38.286655,30.237442,5.370178
28.652964,88.150513,38.171837,30.132839,5.643909
29.590849,87.383049,38.439178,30.413101,6.423567
34.140427,87.756485,38.533836,30.506857,5.870259
39.893055,88.495964,38.705322,30.601891,5.861551
42.297112,89.060532,38.804600,30.623312,5.800761
35.191143,87.662193,38.878223,30.759478,3.756182
32.900486,86.303223,38.597145,30.570879,3.061988
36.460175,86.878494,38.303001,30.287228,5.117105
35.010017,86.854706,38.476933,30.474588,6.201060
31.268480,85.429527,38.644733,30.690598,5.091558
32.615170,86.065552,38.326572,30.384697,4.382161
35.044743,87.147217,38.143745,30.213936,5.354721
37.816738,87.108078,38.371754,30.433863,7.190942
38.477924,85.951477,38.351372,30.424129,8.314012
40.343697,85.017845,37.803177,29.962620,7.729032
37.336700,85.222641,38.290901,30.483490,6.880384
34.205227,86.132278,38.414639,30.630951,5.436517
37.129765,85.660904,38.097240,30.345196,4.434864
37.280224,84.966499,38.894894,31.003670,6.317876
35.939701,84.660614,39.060158,31.047609,5.914701
39.578949,86.164948,39.394745,31.271030,7.454170
42.315807,87.597824,39.085182,30.917122,7.976748
40.828110,87.414299,39.072674,30.852276,7.554615
37.859921,86.566772,38.957321,30.743134,6.384969
36.046638,86.382614,38.980171,30.808432,5.278501
32.116348,85.723549,38.788651,30.677031,4.081106
30.463800,84.951836,38.341827,30.275629,4.027432
32.821938,85.887375,38.431705,30.359840,6.066062
32.491074,87.151871,38.638138,30.511126,6.602545
33.217312,87.826210,39.179848,30.948416,7.814172
39.347561,89.146202,39.343605,31.003695,10.683024
44.866558,90.628487,39.620750,31.189661,13.589705
42.792023,89.516258,39.682198,31.274643,12.374657
35.818859,87.791397,39.396656,31.025223,8.587305
39.143925,89.242279,39.009842,30.684202,7.270311
46.440914,90.449379,38.064892,29.896971,9.971944
45.713554,90.367851,37.896152,29.906851,11.257686
41.852772,89.712982,38.217537,30.320938,11.602617
37.836201,89.493439,39.286026,31.265762,9.225946
43.763618,87.926857,39.204971,31.149654,8.084547
53.149075,90.012703,39.071392,30.948359,13.332960
45.545242,90.256149,38.407261,30.361809,13.157841
40.263466,91.402145,39.314232,31.168201,14.821274
37.578384,91.212662,38.843433,30.857630,6.844544
43.064987,90.087639,40.187790,32.207981,2.051063
45.236328,88.233093,39.685299,31.527500,4.031479
31.664949,85.909653,39.227428,30.803064,10.455235
30.532152,86.626915,38.941395,30.569485,9.177532
42.731056,88.505402,40.026264,31.732428,8.679311
51.769436,91.671974,40.496849,32.110760,10.321308
41.603924,90.722755,40.921146,32.261433,10.209661
39.225826,89.165756,39.074181,30.569143,6.343498
38.576759,90.925911,39.786335,31.347284,6.925816
47.162498,91.828392,39.989277,31.611044,5.142287
45.699810,90.247726,39.663982,31.404488,0.970834
44.013157,88.942238,38.970383,30.848974,3.931063
41.269382,88.923256,38.810715,30.722157,10.874263
47.406395,89.897614,38.568924,30.524988,14.522899
59.389690,90.868706,38.236946,30.319483,16.649290
56.222107,89.106857,38.112259,30.232000,13.530950
54.954674,90.351761,38.059475,29.991699,14.602495
51.897282,91.256020,37.700729,29.569805,10.993278
44.676472,89.863777,37.827564,29.500647,2.233288
61.953274,90.034637,38.630882,30.161892,3.493573
71.551704,92.119804,39.252098,30.614313,2.130812
70.809860,92.315742,39.412388,30.577253,7.040755
58.651535,89.156136,39.636940,30.641153,8.691004
59.218628,88.735580,40.285759,30.994331,13.309710
63.963585,90.025955,40.120419,30.805773,14.756967
60.857124,89.376495,40.185097,31.063248,11.679189
59.093033,88.517799,40.388359,31.379417,10.270872
58.411751,88.683167,40.274185,31.350618,10.374028
59.697853,89.164055,39.994442,31.135866,10.581456
60.124210,89.063904,39.797653,30.947468,10.508293
57.790596,88.725449,39.872089,31.070448,8.851116
54.776203,88.147209,40.335155,31.581612,8.070845
51.862637,87.487076,41.078037,32.269550,11.058002
44.535583,86.697189,42.392052,33.568237,12.355632
42.622974,87.636314,39.718472,31.108278,8.417466
44.202007,86.618027,40.011879,31.488010,8.733580
51.128838,87.507545,39.612160,31.235008,11.451809
53.507816,88.538620,39.961834,31.685534,10.366389
47.317722,85.455223,38.961170,30.872929,6.187207
50.219398,87.517693,39.550301,31.433018,10.073590
51.713715,86.846458,39.237816,31.224955,8.415522
50.293766,87.070526,40.056488,31.905537,9.333126
48.409748,86.984558,40.171043,31.980448,8.175005
47.085754,87.739090,40.444054,32.168144,7.535728
45.906643,87.700249,40.290802,32.000103,6.450521
44.921993,87.520134,40.291431,31.967068,7.314424
45.949066,87.531960,40.162975,31.843254,8.733688
49.969616,88.098953,40.098278,31.766905,10.936968
54.671947,88.605026,39.994762,31.629395,12.807581
53.826157,88.192993,40.058910,31.642786,12.927728
48.816502,87.063469,40.329990,31.878830,11.133081
44.989983,86.423729,40.645973,32.166580,9.977428
44.481998,86.255264,40.825455,32.329994,10.080269
43.906635,86.218971,40.881596,32.382065,9.428187
43.353931,85.569710,40.969734,32.464512,8.642974
42.969517,85.464287,40.878063,32.365582,8.728349
43.950333,86.846809,40.892212,32.342312,9.438259
44.975925,87.977814,40.900219,32.338444,8.934669
43.674206,87.424179,41.087250,32.544212,6.691162
42.884495,88.015831,41.046284,32.512966,5.501288
46.837357,89.059944,40.970657,32.464436,7.094086
49.456718,89.439377,40.535774,32.069981,7.428208
50.758438,88.535080,40.301662,31.833525,7.047893
51.680546,89.341301,40.140598,31.619888,7.263803
52.983456,89.518677,40.043663,31.490164,7.618639
49.457531,88.499496,39.978096,31.385845,6.404586
45.722095,87.707924,40.138920,31.515604,5.679279
45.667850,87.310112,40.190254,31.599596,5.238261
46.927635,86.854843,40.201336,31.669201,5.424993
46.586460,86.196655,40.222874,31.726995,5.368768
43.800346,84.610031,40.604065,32.081905,5.071386
40.339180,84.584160,40.750362,32.158634,4.483319
43.222137,84.612358,41.124619,32.438187,6.049969
47.098831,86.877098,40.632504,31.929956,6.914886
48.375839,87.122276,40.551189,31.850838,8.128190
48.486656,87.418777,40.422752,31.726469,8.769685
46.817902,87.363441,40.445385,31.719660,9.330328
40.283661,86.360405,40.479141,31.735193,8.007887
35.576408,85.640007,40.642982,31.914955,6.711052
39.850861,86.128082,40.677731,31.917385,7.819770
45.748592,87.173653,40.545155,31.785830,9.075953
42.961502,86.898834,40.484257,31.760576,7.905590
38.302536,86.281723,40.711906,32.006516,6.678316
42.505375,87.140228,40.885269,32.121918,8.008664
47.952232,88.616684,40.746883,31.990177,8.991068
44.128613,88.088112,40.781048,32.066628,7.111171
39.612694,87.462364,41.471851,32.754932,6.244283
39.614185,87.785019,41.435303,32.655064,6.555193
49.858414,89.412369,41.418636,32.503960,9.794184
57.200874,90.136642,40.978619,32.066841,11.572788
51.464119,89.061340,40.994667,32.073254,10.109710
47.319489,87.955490,41.511307,32.550545,10.782453
48.139320,87.652893,41.438713,32.464676,13.241508
48.990608,87.614815,41.267422,32.302948,15.223532
47.810314,88.019310,40.870201,31.905493,15.934546
48.595055,88.468025,40.318592,31.384588,15.534048
46.415829,87.984474,40.079498,31.234238,12.909435
34.478584,86.627167,40.283596,31.507969,7.489595
32.752499,86.757515,40.410900,31.676342,6.143167
39.148518,89.095879,40.070400,31.386148,6.231398
46.075417,89.955727,39.667706,31.058037,6.799697
52.789917,90.549591,39.884048,31.264631,10.068870
39.219906,86.912323,40.126072,31.486460,6.627190
26.160509,84.492638,40.388721,31.775690,4.505100
39.660809,87.349373,39.776627,31.028189,9.815507
51.263042,88.963577,40.023766,31.230293,12.655036
35.954853,86.021530,39.847874,31.118832,7.838613
30.048878,84.936394,39.961956,31.340963,6.858320
38.459335,85.915810,39.438770,30.859324,9.720323
36.914043,86.030914,39.476948,30.987576,9.527929
30.026417,87.535484,39.548279,31.141132,6.222467
36.803310,89.122063,39.899704,31.446651,7.105966
44.797768,88.338646,40.394093,31.864929,9.816604
42.025089,89.817291,40.985123,32.402802,9.503816
34.484856,88.563461,40.150463,31.607887,5.693408
38.444065,88.847328,39.861500,31.408010,7.508802
44.198345,85.718857,40.026051,31.576403,9.214936
35.559612,87.243523,39.773304,31.410963,6.391807
29.002867,86.806107,40.245594,31.793167,6.372283
