cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
36.685848,84.969139,39.460670,31.270603,10.402853
27.294724,88.027718,40.353012,31.842726,7.895936
37.094368,92.034592,38.786888,30.406275,4.392192
36.363361,85.815659,39.060894,30.986773,4.921178
31.971405,91.826004,39.002964,30.922062,3.897816
35.845585,89.447136,39.687538,31.620382,8.309706
37.312698,91.031296,38.387768,30.388878,6.759870
34.949852,89.630661,39.234734,31.271450,6.730050
37.228748,89.376358,38.930763,31.020311,5.990117
35.457642,88.630753,39.255917,31.344763,6.012249
36.216290,88.730377,38.968025,31.083645,6.290791
36.364029,88.342529,39.245605,31.347231,7.974551
34.141918,89.335129,39.171196,31.239540,7.239115
32.477921,89.220398,39.236324,31.293266,6.814971
31.739958,89.122978,39.086662,31.157219,6.031177
31.562368,89.252090,39.047974,31.130116,5.602267
31.970787,89.488426,39.041721,31.133993,5.669417
31.377537,89.499420,39.065075,31.149641,5.551383
32.022579,89.872482,39.090675,31.160603,5.225406
32.647907,89.959740,39.126122,31.173708,5.258986
32.957161,90.602722,39.166710,31.168045,5.280540
31.950516,90.148514,39.271664,31.243891,5.662639
31.401829,90.409569,39.221146,31.162390,5.149604
31.263462,90.167648,39.237247,31.183348,5.098676
31.739990,90.007217,39.214535,31.169889,5.117241
31.358908,90.032364,39.184868,31.140217,4.899016
31.793615,89.088524,39.194660,31.169724,5.306231
32.948307,90.077255,39.108566,31.073292,5.258511
32.509716,89.288216,39.240734,31.217331,6.157686
31.866272,89.674652,39.198528,31.167532,6.291398
31.374771,90.300690,39.213463,31.183821,6.330404
30.857147,90.413071,39.219818,31.205772,6.203770
30.152643,90.742958,39.146687,31.133223,5.707452
30.043081,91.227966,39.182480,31.172169,5.524127
29.006720,91.612000,39.205418,31.166216,5.112177
28.204855,91.786263,39.272552,31.204744,4.918184
28.027267,90.395531,39.279594,31.229416,5.123046
27.875622,88.618034,39.436634,31.383268,4.576889
28.949636,90.302071,39.409851,31.304173,3.643259
26.227764,90.862595,39.100063,30.877649,3.368364
28.320322,89.355766,39.887337,31.698032,5.120014
28.997709,89.539871,39.472313,31.226006,6.025420
33.154240,90.857849,39.480194,31.241442,7.162099
34.901627,91.134300,39.524094,31.284807,6.181491
35.690804,89.708519,39.501740,31.276833,4.634604
40.901875,89.552338,39.609966,31.367310,4.667622
42.232269,89.330788,39.367374,31.124046,4.910447
34.807320,88.590660,39.570507,31.321571,3.699484
34.040257,88.208038,39.501411,31.278818,2.934415
33.649120,88.296494,39.264786,31.098330,2.255022
30.357328,87.775970,39.233814,31.113924,2.217618
32.512817,88.137634,39.068336,30.929272,3.258818
35.514320,87.825768,39.074203,30.898453,5.025717
