cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
39.319218,84.330750,38.270187,30.351542,12.018403
39.719040,86.904236,36.709805,28.984489,13.985042
42.011883,88.702568,36.991608,29.275978,4.629684
39.518154,89.389786,36.078625,28.844425,6.222618
29.742189,83.674675,37.778671,30.307562,4.944148
41.569771,84.007378,36.715485,29.400644,9.874940
47.396080,89.581993,37.945545,30.429747,13.576383
40.041626,88.582367,38.799313,30.944960,13.844834
35.254879,85.987244,38.453167,30.639889,8.594127
46.533077,87.624901,37.909233,30.121973,7.648175
49.812950,88.691193,37.805664,30.083776,9.920138
55.997616,90.474190,38.112453,30.420282,14.120116
61.460426,91.948006,38.360447,30.439943,18.141161
50.272346,90.399361,37.613171,29.446724,11.764653
48.170242,86.821098,36.867966,28.869228,14.011103
47.715164,84.021820,37.437542,29.676941,14.602028
59.148125,83.992401,38.154350,30.593651,8.452477
73.020126,87.349709,38.459366,31.048120,6.636245
71.718468,85.981300,37.633091,30.364910,4.783887
63.970490,89.315971,36.973335,29.420448,11.407545
57.312366,88.581635,36.852692,29.184305,10.041307
59.295918,87.660439,36.823742,29.138893,8.550992
58.294956,88.712448,37.187481,29.388594,9.830183
54.313095,87.427528,37.515446,29.614347,9.006290
54.589474,87.298393,37.755589,29.825006,11.115881
55.419937,86.984909,37.716305,29.797012,12.206095
54.537075,86.812714,37.608170,29.700289,13.971671
52.742874,86.395012,37.891720,29.940784,15.056517
52.636559,86.137657,38.347767,30.343590,15.771005
52.377396,85.561745,38.264484,30.392090,13.831635
47.704929,85.555183,38.230213,30.518845,11.714735
47.907864,85.109398,38.404881,30.763027,11.312570
44.631737,85.575249,38.168320,30.516846,9.754803
47.210938,85.829857,38.123814,30.445082,9.717594
52.614742,85.810280,37.809582,30.134682,8.636333
55.505554,85.991364,37.639797,29.905928,9.567575
52.644157,85.699532,37.812786,29.948656,10.167335
50.064266,85.407646,38.080704,30.119074,11.329277
51.594574,84.800255,38.273132,30.266607,12.904074
52.856609,84.838257,37.938053,29.996424,13.924972
55.115711,85.168343,38.095737,30.268112,15.965161
52.609425,84.974503,37.799770,30.124382,12.875323
47.443428,84.685814,37.782425,30.207817,9.146019
46.290195,85.542976,37.794655,30.244835,7.559500
49.374992,86.118988,37.940369,30.362997,7.014144
55.042416,86.501709,37.853962,30.287075,7.270175
57.039360,86.466919,37.905666,30.315207,9.016408
51.530411,85.659767,38.149044,30.432335,10.390476
45.798676,84.262062,38.454884,30.567171,11.060762
47.270901,83.214310,38.551613,30.535549,10.537357
53.291389,84.106728,38.443058,30.296789,10.670912
55.563736,84.445457,38.143112,29.865023,11.571775
53.052544,84.645485,37.930779,29.575262,12.535377
49.272018,84.544945,37.824352,29.502737,12.793122
48.171154,83.979073,37.996002,29.747063,10.885371
51.102425,84.502304,38.300594,30.061176,9.003658
56.003880,85.278618,38.280411,29.977217,9.223390
58.284718,84.872978,38.232521,29.821001,10.953637
56.531071,84.617599,38.190140,29.754223,12.939178
51.945717,84.592964,38.095833,29.718983,13.434363
52.450825,84.865105,38.141483,29.847063,13.330877
58.535606,85.431961,38.146851,29.978107,15.974756
50.376820,86.405716,38.079979,30.031506,14.116875
45.350975,87.635887,38.445713,30.447588,10.277392
48.898499,86.253448,38.022118,30.125401,6.738579
55.242798,86.553848,38.015423,30.158947,9.796283
58.976112,86.841621,38.181923,30.318544,12.256635
56.472900,86.520294,38.601204,30.661343,11.853981
55.678375,85.804153,38.673420,30.704010,10.960812
58.155445,86.195221,38.262123,30.334879,12.657016
57.928314,86.737350,37.756325,29.924288,12.398046
52.744320,87.300667,37.500668,29.813416,9.653834
47.373341,86.913391,37.471897,29.865019,7.160224
46.286144,85.975998,37.451691,29.878000,6.322196
48.254299,85.832153,37.505756,29.957323,5.657929
48.164360,84.905052,38.023033,30.427462,4.606630
47.649261,84.855995,38.474236,30.787416,3.656626
49.852802,85.419968,38.881775,30.973047,4.927059
49.211113,85.999153,38.421764,30.373808,8.080200
49.398247,85.970352,38.340065,30.139458,14.158861
60.416206,88.607674,38.165436,29.853193,20.888449
58.153236,86.952751,38.690517,30.441488,11.369430
46.307365,85.988182,38.122066,30.369545,2.683101
48.983696,86.313148,39.046829,31.151493,9.274544
54.381855,86.859276,38.995129,31.071308,14.094694
44.455700,86.632805,38.793171,30.757698,8.181933
45.861523,88.164192,38.670658,30.659626,6.168375
48.030521,87.185081,37.849548,30.073261,8.969232
46.419643,85.723495,38.098320,30.465961,10.135540
52.135612,87.637230,38.746647,31.206614,11.931570
37.337200,84.565453,37.599812,29.819386,7.094196
48.651104,85.898521,37.979050,30.428560,11.671476
42.140110,86.175102,36.634415,29.262499,8.263172
22.932886,86.656120,37.352749,29.371548,0.999977
44.630714,87.164154,37.380917,29.994167,5.853864
59.103954,90.393913,38.046257,30.620537,7.267120
37.132523,85.640381,38.254631,30.411787,4.876447
42.855858,87.485069,38.544579,30.669960,5.210289
48.650471,88.939331,38.381153,30.483341,6.206874
40.027939,86.927551,38.446915,30.316362,5.940056
47.677292,88.499084,38.798771,30.625486,11.528368
54.940533,90.681885,38.605328,30.548595,14.426247
32.255005,86.821342,38.320103,30.173918,6.504035
36.655468,87.206551,38.592625,30.534275,7.718867
54.381504,90.892998,38.414379,30.513636,10.755333
42.843021,88.443954,38.126926,30.074076,4.114367
38.162712,86.716286,38.697571,30.461618,5.236365
54.922779,88.853050,38.520138,30.420879,9.761998
43.203396,86.256302,38.464298,30.302914,7.351299
40.596386,85.015694,38.800381,30.561947,9.124889
48.733482,87.314651,38.345703,30.235788,12.734283
37.006252,86.564072,37.779011,29.596954,9.058245
36.290802,85.870506,37.728321,29.565924,8.716785
45.113773,87.363892,37.679253,29.672579,12.608308
38.417599,85.955818,38.746773,30.644648,11.383525
31.929928,82.940720,38.416767,30.244398,12.810135
61.803146,90.012863,39.230038,31.078119,26.671421
54.416290,87.981071,38.425297,30.185204,9.619581
51.633919,86.610756,39.455093,31.057539,14.058821
49.160797,84.624649,38.214275,30.192629,7.296639
42.914631,86.562111,40.002323,32.036346,6.266799
21.253561,81.867310,37.896122,29.403606,1.277153
39.709381,85.714981,37.758453,29.671087,8.193458
54.094223,90.773315,38.467922,30.434679,9.471443
33.677025,84.540947,37.987064,29.669851,4.920175
35.173264,86.211555,38.331505,30.043373,7.831237
48.006695,88.238472,38.241611,30.098713,9.872344
28.506626,84.393555,38.015724,29.809483,2.888099
33.530437,86.017311,38.474689,30.287348,5.299373
44.144325,88.132721,37.834061,29.693659,7.902971
33.532539,86.769821,38.294392,30.142237,5.971968
27.464720,85.546539,38.145878,30.022104,3.127187
33.917316,86.531982,37.979656,29.904350,6.244411
30.210548,86.814911,37.567085,29.502289,4.833327
28.329182,89.384247,37.994019,29.928385,4.274899
35.283047,88.302040,38.082092,30.047150,5.207357
44.482998,89.050835,38.046650,30.078053,8.746207
39.267372,91.263412,39.077278,31.084290,7.003777
29.501909,86.103287,38.496445,30.386415,4.628340
45.620094,89.171791,38.703625,30.654921,11.031597
48.536358,91.138321,38.038338,30.053740,10.234811
30.467665,87.612854,38.478878,30.279882,7.436101
43.166931,89.712845,38.072193,29.933670,8.393487
39.798683,89.739655,37.833271,29.755577,5.769371
27.784472,87.751297,38.026367,29.895317,1.965468
35.233387,89.164650,38.082336,30.035139,4.444450
37.524265,90.235771,38.330013,30.255617,6.707518
30.505859,88.875374,38.540028,30.430517,7.170492
31.661259,88.371902,38.570004,30.429146,8.629275
37.097816,88.599602,38.413685,30.233438,11.659359
38.197048,88.111710,38.584671,30.412630,13.002174
32.924561,86.676010,38.437283,30.384729,9.625310
30.589382,86.132515,38.318935,30.311153,6.563085
31.137478,87.132874,38.230682,30.219311,5.148608
30.628721,87.835732,38.256695,30.241476,4.395551
29.793028,87.850327,38.252823,30.236324,3.906630
29.564606,87.859985,38.331871,30.316072,4.208766
28.950171,88.003807,38.408463,30.411848,4.711334
28.678434,88.237190,38.333271,30.359360,4.819687
29.974771,88.506256,38.313908,30.325220,4.983041
32.446789,88.818428,38.419537,30.385397,5.374229
34.752808,89.147095,38.587200,30.504435,5.762352
36.892307,88.820061,38.639462,30.505211,6.995081
37.032787,89.024879,38.739780,30.583902,7.507023
34.864220,88.767128,38.520027,30.403728,5.991063
34.542839,88.394440,38.494576,30.378874,5.382229
32.597233,88.083344,38.458332,30.438091,4.486310
30.328457,86.992332,38.374683,30.460419,4.473298
30.704935,86.328735,38.420570,30.535000,5.658522
28.975445,87.133675,38.639530,30.829233,6.034543
29.197895,88.365379,38.400246,30.534630,6.290531
33.514233,88.549942,38.138279,30.104977,7.681141
35.911629,89.080956,38.277969,30.139774,8.851743
34.211025,88.964073,38.173141,30.001745,8.059771
38.129948,88.502876,38.500282,30.272554,7.601275
43.637436,90.286736,38.600334,30.332405,7.585781
41.591644,89.935036,38.628666,30.380701,7.675036
38.387093,88.760597,38.608604,30.390831,6.472543
37.990185,88.124901,38.977757,30.783169,6.377208
36.321518,88.410561,39.338959,31.209093,7.369090
31.426250,87.715942,39.481327,31.469683,6.417279
29.628698,86.907227,39.424263,31.444771,5.387971
31.897715,87.607559,39.401505,31.361980,7.081208
35.230919,88.992058,39.441124,31.299271,9.520761
35.752853,91.363914,39.123287,30.916124,7.745892
32.814030,90.323204,38.971470,30.732546,4.258932
34.423691,89.032677,38.559940,30.271917,4.268358
37.710575,91.496361,38.375381,30.006138,6.756147
