cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.249729,89.272362,47.335056,37.375057,3.093572
31.923182,90.412010,43.789303,34.320850,3.178567
25.714842,86.387596,43.280861,33.884182,2.842295
31.334284,89.773712,43.013309,33.766239,7.594734
29.817221,88.955170,44.213425,34.848045,5.794036
28.391685,89.873253,44.446072,35.067802,5.465728
29.285278,90.268860,45.091568,35.672604,4.658663
29.778667,90.312111,44.893700,35.526741,4.018745
31.957859,90.001808,44.766392,35.465523,4.660797
34.671455,90.097771,44.761177,35.504299,5.491219
33.752674,90.116096,44.280571,35.109268,3.748461
27.880827,88.700035,43.958019,34.846481,2.348075
25.965391,87.553802,43.676956,34.577072,2.305051
27.466846,88.887955,43.495190,34.400543,1.464996
28.418406,88.489563,43.786388,34.586174,3.163767
31.013971,89.332314,43.540058,34.283726,3.706358
28.777798,88.397224,44.025990,34.702374,5.654383
27.708244,89.419724,43.855335,34.518559,5.322270
28.553957,90.105064,43.963951,34.585773,5.702452
29.517824,89.634377,43.901516,34.557400,5.031710
29.858637,89.202980,44.001526,34.696617,4.483632
27.645580,87.740677,44.049255,34.777023,4.516499
26.843859,87.755089,43.914883,34.685692,4.776066
28.206085,88.375725,43.934311,34.718395,5.449849
28.750156,88.866463,43.899147,34.692642,5.459941
28.064442,89.821777,43.915207,34.739998,4.415957
27.362627,90.170692,44.008823,34.832684,4.298840
26.334761,89.686913,43.945957,34.749744,4.577431
27.020775,90.590729,43.894993,34.690742,4.359278
28.247322,90.026665,43.866714,34.621876,5.458422
32.635029,90.106613,43.591240,34.354588,4.962215
36.502762,92.048157,43.578606,34.452324,1.841009
34.840370,89.944443,44.016590,34.793091,4.061759
29.303034,87.935944,43.945271,34.653046,5.352684
24.024021,86.879723,44.076801,34.769821,6.278390
26.934250,89.232002,44.049217,34.807339,5.096867
28.498268,91.011108,44.069843,34.893127,4.483919
29.803421,91.990829,44.229908,35.064590,5.273389
28.785553,91.307213,44.382942,35.208038,5.489660
26.709263,90.870621,44.344646,35.167969,4.519656
26.425863,90.864784,44.277328,35.097507,4.166170
27.175978,89.920364,44.208546,35.022148,4.428082
26.942390,88.977852,43.950256,34.744045,5.219641
28.641481,89.899933,43.768135,34.562187,4.875880
30.364374,90.389534,43.696857,34.497654,4.364133
31.783228,90.227730,43.672192,34.478268,3.727359
32.102215,90.019234,43.742107,34.564445,3.015297
28.321447,88.433434,43.768234,34.568562,4.014096
25.816620,88.410683,43.837326,34.654713,5.088075
27.243515,88.927452,43.870426,34.710552,5.495801
28.761879,89.933037,43.755978,34.629814,5.108964
31.087420,91.182877,43.918060,34.822762,4.341658
32.136559,90.998055,43.970158,34.862492,4.190707
27.773849,90.130241,44.006470,34.863911,3.997273
26.602573,90.208443,44.288406,35.141716,3.738203
28.775682,90.182289,44.250202,35.082264,4.175485
30.026598,90.593094,44.183960,35.018940,5.335865
30.788042,90.390556,44.145695,35.035206,5.526425
26.317539,91.286880,43.953621,34.877663,3.594069
27.920532,91.269547,44.210636,35.118614,3.852610
29.413479,90.201599,44.303177,35.131340,6.020300
28.724047,89.721283,43.721523,34.568974,5.968482
26.715164,89.736397,44.075897,34.970707,5.954642
28.169846,90.299759,43.950024,34.834980,5.164740
28.251261,90.247169,44.183689,35.084816,5.047651
28.525358,89.963425,44.000996,34.932152,4.140514
29.809267,89.688835,43.981503,34.933048,4.074306
32.915855,90.209236,43.970745,34.904942,4.633663
33.716309,89.617676,44.110420,34.977058,5.471868
32.909225,89.681175,44.083282,34.925606,5.030686
29.282013,88.630081,44.250072,35.061966,5.082993
28.179312,89.465027,44.055000,34.912525,4.335961
28.500242,89.925323,44.233246,35.111870,5.079892
29.903376,90.789055,44.101635,35.015530,5.422558
29.919130,90.862625,44.229359,35.154503,5.773607
29.446836,90.451973,44.158401,35.064434,5.668556
29.864172,90.434853,43.981548,34.862328,5.342671
30.737925,90.608078,43.784832,34.650314,5.506145
30.564177,90.627037,43.849854,34.710957,6.826963
31.414204,90.912598,44.110367,34.991280,7.731954
31.229694,90.623421,44.218815,35.185173,6.628397
27.516033,88.773811,44.218704,35.288128,4.856649
28.412268,89.357697,43.731880,34.867355,4.227449
33.663185,89.871239,43.833435,34.923588,6.531038
32.943687,89.691666,43.928661,35.057934,7.312443
26.662466,88.845528,44.031109,35.202309,5.792458
26.959942,89.128899,43.891476,35.022877,5.199769
29.275219,90.105156,43.727154,34.831734,5.627388
29.501900,90.703140,43.762981,34.868744,5.582377
28.286331,90.684334,43.914204,35.001678,5.170915
27.184669,90.684402,44.000969,35.050064,4.654364
26.701206,90.711449,44.009674,35.026691,4.523619
27.038885,90.425903,43.898609,34.907196,4.709311
27.034651,89.271927,43.931553,34.944981,5.637126
26.875229,91.036522,44.011887,35.039623,4.221713
24.513187,91.716034,44.143894,35.096718,3.981518
24.994545,91.081902,44.722889,35.632824,5.696249
25.170557,91.373077,44.196110,35.066711,5.925084
28.430401,91.744568,44.246140,35.150841,6.598224
31.442404,92.328171,44.636047,35.488903,7.588678
30.476713,91.470428,44.073910,34.935814,4.594748
31.729485,90.907318,44.034161,34.971439,2.286286
37.557865,91.566277,44.166420,35.106285,3.954962
41.141613,92.426186,44.519596,35.430119,8.346521
43.250416,92.077545,45.013935,35.830986,11.562378
37.133926,88.213539,45.077137,35.866646,8.314853
27.657202,83.996727,44.362015,35.382713,2.220303
36.542152,84.026054,43.515751,34.517227,3.936344
46.673710,87.628189,43.166637,34.028206,10.921746
36.977543,85.947487,44.074753,34.876869,12.318027
34.862774,87.937950,44.929844,35.729164,10.159829
34.569420,90.064445,44.712471,35.585938,7.324454
34.940971,89.192627,44.472488,35.538692,5.232004
38.197895,87.117035,44.421925,35.613758,5.651929
44.512783,85.356216,44.621666,35.791435,9.345818
40.784473,83.938728,44.687527,35.849277,9.751355
39.276234,81.577751,44.550346,35.762188,8.499990
41.432728,81.287796,44.359486,35.512096,9.205528
38.826363,81.647629,44.434563,35.596352,10.903659
37.839149,83.925964,44.524334,35.611816,10.045805
38.355335,84.991112,44.194786,35.265583,8.838797
42.071384,86.352196,43.602364,34.758987,7.785513
43.336384,84.798958,43.741047,34.984158,6.492035
40.959648,84.742325,43.810890,35.024818,5.877745
41.689617,85.478973,44.448147,35.501831,6.778982
43.219795,85.703293,44.327606,35.344265,6.682168
41.239689,85.281265,44.383041,35.345417,8.089147
42.265804,85.694519,44.113129,35.078613,8.160608
43.683681,86.567894,44.293812,35.237686,9.031098
40.575024,86.243454,44.528698,35.465038,8.557234
38.903000,85.470726,44.481930,35.417446,6.658243
39.174644,85.320206,44.413349,35.296093,6.172817
36.038441,85.464516,44.651447,35.494076,7.069599
29.469509,85.108261,44.527184,35.489872,5.294697
31.713993,85.901749,44.575314,35.501255,4.141452
39.637432,86.945602,44.500542,35.217873,6.445250
